name,maker,information,danger,id,score
판콜에스내복액,동화약품,"감기의 제증상(여러증상) [콧물, 코막힘, 재채기, 기침, 인후(목구멍)통, 가래, 오한(춥고 떨리는 증상), 발열, 두통, 관절통, 근육통]의 완화",NULL,114,34
동화실마딘연질캡슐,동화약품,"(캡슐제) 다음 질환의 보조 치료 : 만성 간질환, 독성 간질환",NULL,115,1
바르지오스프레이액,동화약품,"1. Trichophyton(T. rubrum, T. mentagrophytes, T. verrucosum, T. violaceum), Microsporum canis 및 Epidermophyton floccosum과 같은 피부사상균에 의한 피부진균감염증 : 족부백선, 고부백선(완선), 체부백선2. Pityrosporum orbiculare (Malassezia furfur)에 의한 어루러기",NULL,116,1
엠코발캡슐,동화약품,"말초성 신경장애",NULL,117,8
동화덴스톨캡슐,동화약품,"치주치료 후 치은염(잇몸염), 경·중등도 치주염(치아 주위 조직염)의 보조치료",NULL,118,9
티알부틴정,조아제약,"1. 주효능 효과1) 식도역류 및 열공헤르니아, 위 십이지장염, 위 십이지장궤양에 있어서의 소화기능이상 (복통, 소화불량,구역, 구토)2) 과민성대장증후군 및 경련성 결장3) 소아 질환 : 습관성 구토, 비감염성 장관통과장애 (변비, 설사), 동요자극, 수면장애",NULL,119,4
한풍글리싸과립,한풍제약,"심한 기침, 인후통",NULL,120,1
엠코발캡슐,동화약품,"말초성 신경장애",NULL,121,8
페리닥터캡슐,동화약품,"[허가사항변경(재평가) 한약정책과-2800, 2012.09.24) (관련: 의약품 임상평가 실시 (식약청공고 제2006-1호, ‘06.01.05)](캡슐제)철 결핍성 빈혈의 예방 및 치료",NULL,122,5
바이엘아스피린정500mg,바이엘코리아,"1. 주효능ㆍ효과 류마티양 관절염, 골관절염(퇴행성 관절질환), 강직성 척추염, 감기로 인한 발열 및 동통, 치통, 두통, 월경통, 신경통, 요통, 관절통, 근육통 2. 다음 질환에도 사용할 수 있다. 류마티열, 섬유조직증식증, 수술후 동통, 인후통, 염좌통, 좌골신경통",NULL,123,39
아스피린프로텍트정100mg,바이엘코리아,"[허가사항변경(통일조정), 의약품심사조정과-3468, 2017.06.01.]1) 다음 질환에서 혈전 생성 억제 · 심근경색 · 뇌경색 · 불안정형 협심증2) 관상동맥 우회술(CABG) 또는 경피경관 관상동맥 성형술(PTCA) 후 혈전 생성 억제3) 고위험군환자(허혈성 심장질환의 가족력, 고혈압, 고콜레스테롤혈증, 비만, 당뇨 등 복합적 위험인자를 가진 환자)에서 심혈관계 위험성 감소",NULL,124,133
스코렉스정[마늘엑스],삼익제약,"피로 및 권태감, 신경통, 류마티즘, 허약체질, 식욕부진, 신진대사 이상, 결핵성 환자의 체력증강, 유즙부족",NULL,125,0
한풍우황청심원,한풍제약,"뇌졸중(전신불수, 수족불수, 언어장애, 혼수, 정신혼미, 안면신경마비), 고혈압, 두근거림, 정신불안, 급·만성경풍, 자율신경실조증, 인사불성",NULL,126,1
한풍오약순기산엑스과립,한풍제약,"풍질, 중풍, 역절풍(류마티스관절염 등)",NULL,127,1
한풍향사육군자탕엑스과립,한풍제약,"소화기능이 약해서 음식생각이 없고, 먹어도 소화되지 않고, 식후에 다시 배부른 증상",NULL,128,1
디디에스텍우황청심원액,한국맥널티,"뇌졸중(전신불수, 수족불수, 언어장애, 혼수, 정신혼미, 안면신경마비), 고혈압, 두근거림, 정신불안, 급·만성경풍, 자율신경실조증, 인사불성",NULL,129,1
오웰과립,한풍제약,"신체가 허약하고 피로하기 쉬운 사람의 다음 증상 : 허약체질, 병후 쇠약, 도한(盜汗, 야간에 자는 동안 땀이 나지만 느끼지 못하고 깨어나면 땀이 그치는 증상)",NULL,130,2
디디에스텍우황청심원액,한국맥널티,"뇌졸중(전신불수, 수족불수, 언어장애, 혼수, 정신혼미, 안면신경마비), 고혈압, 두근거림, 정신불안, 급·만성경풍, 자율신경실조증, 인사불성",NULL,131,1
디디에스텍원방우황청심원액,한국맥널티,"뇌졸중(전신불수, 수족불수, 언어장애, 혼수, 정신혼미, 안면신경마비), 고혈압, 두근거림, 정신불안, 급·만성경풍, 자율신경실조증, 인사불성",NULL,132,1
한풍가미온담탕엑스과립,한풍제약,"위장이 허약한 사람의 불면증·신경과민",NULL,133,1
뮤코세린캡슐,한국휴텍스제약,"[허가사항변경(2014년 재평가), 의약품안전평가과-2589, 2015.11.17](캡슐제)(과립제)(시럽제)다음 질환에서의 객담배출곤란 :  급.만성기관지염, 기관지천식, 후두염, 부비동염, 낭성섬유증",NULL,134,6
한풍당귀엑스산,한풍제약,"보혈, 진통, 이뇨, 진경",NULL,135,2
한풍대황엑스산,한풍제약,"사하, 건담, 이담",NULL,136,2
한풍도인엑스산,한풍제약,"진통, 소염, 해독, 통변",NULL,137,2
한풍독활엑스산,한풍제약,"진통, 진경",NULL,138,2
한풍마황엑스산,한풍제약,"진해, 발한, 해열, 이뇨",NULL,139,2
한풍만형자엑스산,한풍제약,"진정, 진통",NULL,140,2
한풍목단피엑스산,한풍제약,"어혈, 통경",NULL,141,2
한풍방풍엑스산,한풍제약,"거담, 강심",NULL,142,2
한풍인삼엑스산,한풍제약,"자양, 강장",NULL,143,2
한풍백지엑스산,한풍제약,"진통, 배농",NULL,144,2
한풍박하엑스산,한풍제약,"소염, 진통, 건위, 진양",NULL,145,2
한풍백출엑스산,한풍제약,"건위, 이뇨, 진경",NULL,146,2
한풍산사엑스산,한풍제약,"조충구제, 세균성 이질",NULL,147,2
휴텍스에이에이피정325mg,한국휴텍스제약,"[허가사항변경(통일조정) 의약품정책과-1060, 2014.02.07]1. 주효능·효과감기로 인한 발열 및 동통(통증), 두통, 신경통, 근육통, 월경통, 염좌통(삔 통증)2. 다음 질환에도 사용할 수 있다.치통, 관절통, 류마티양 동통(통증)",NULL,148,12
한풍사인엑스산,한풍제약,건위,NULL,149,2
한풍생강엑스산,한풍제약,"건위, 발한, 구역, 구토",NULL,150,2
한풍삼릉엑스산,한풍제약,어혈(월경불순),NULL,151,2
한풍생지황엑스산,한풍제약,"해열, 어혈, 지혈",NULL,152,2
한풍숙지황엑스산,한풍제약,"보혈, 자양강장, 허약, 강심, 이뇨",NULL,153,2
한풍세신엑스산,한풍제약,"해열, 항균, 진통, 거담",NULL,154,2
한풍승마엑스산,한풍제약,"해열, 해독, 진통",NULL,155,2
한풍신곡엑스산,한풍제약,"건위, 설사, 소화불량, 건비",NULL,156,2
한풍연교엑스산,한풍제약,"소염, 이뇨, 해독, 배농",NULL,157,2
한풍오미자엑스산,한풍제약,"진해, 거담",NULL,158,2
한풍육계엑스산,한풍제약,"건위, 혈관확장에 의한 혈액순환의 촉진",NULL,159,2
한풍지각엑스산,한풍제약,"구역, 해소, 만성설사",NULL,160,2
한풍지모엑스산,한풍제약,"해열, 진정, 거담, 구갈",NULL,161,2
한풍천궁엑스산,한풍제약,"보혈, 진경, 진정, 두통",NULL,162,2
한풍소함흉탕엑스과립,한풍제약,"흉복통(심하부 긴장압통), 기관지염, 늑간신경통",NULL,163,1
한풍창출엑스산,한풍제약,"건위, 이뇨, 발한",NULL,164,2
한풍지실엑스산,한풍제약,"피부소양증, 소화불량, 위복부팽만감",NULL,165,2
한풍천마엑스산,한풍제약,"현기, 진정, 진통, 항경련",NULL,166,2
한풍행인엑스산,한풍제약,"진해, 거담, 통변",NULL,167,2
한풍치자엑스산,한풍제약,"해열, 황달, 진정",NULL,168,2
한풍향부자엑스산,한풍제약,"진통, 자궁수축억제, 월경불순",NULL,169,2
한풍황금엑스산,한풍제약,"해열, 이뇨, 설사, 진정",NULL,170,2
한풍황기엑스산,한풍제약,"강장, 이뇨, 지한",NULL,171,2
한풍황련엑스산,한풍제약,"건위, 정장, 설사",NULL,172,2
한풍황백엑스산,한풍제약,"건위, 정장",NULL,173,2
한풍후박엑스산,한풍제약,"건위, 진경, 진통, 토사곽란",NULL,174,2
한풍청상견통탕엑스과립,한풍제약,"안면통, 두통",NULL,175,1
노바손크림,녹십자,"- 2차 감염된 알레르기성 또는 염증성 피부질환 : 습진, 접촉피부염, 지루피부염, 아토피피부염, 광피부염, 만성단순태선, 간찰진[피부스침증], 박탈피부염, 가려움, 건선[마른비늘증]- 1도 화상",NULL,176,88
로얄바이트연질캡슐,한국파마,"1.저단백혈증, 저양양상태, 수술전후의 단백질 식이보조요법2.말초혈행장애에 의한 다음 제증상의 완화:어깨결림, 두통, 두중, 불면3.수족냉증, 수족저림, 동창 등의 증상완화",NULL,177,0
리세바에프연질캡슐,일동제약,"다음 질환의 보조 치료 : 만성 간질환, 독성 간질환",NULL,178,2
아로나민씨플러스정,일동제약,"○ 다음경우의 비타민 B1, B2, B6, C, E의 보급  - 육체피로  - 임신 ㆍ 수유기  - 병중 ㆍ 병후(병을 앓는 동안이나 회복 후)의 체력저하시  - 노년기  - 이 약에 함유된 비타민 등의 효능 ㆍ 효과는 다음과 같다.   * 비타민B1: ㆍ 다음 증상의 완화: 신경통, 근육통, 관절통(요통, 어깨결림 등),                ㆍ 각기, ㆍ 눈의 피로   * 비타민C: ㆍ 햇빛 ㆍ 피부병 등에 의한 색소침착(기미, 주근깨)의 완화,               ㆍ 잇몸출혈 ㆍ 비출혈(코피) 예방○ 아연의 보급",NULL,179,25
써큐록신정,일동제약,"1. 주효능.효과  1) 말초동맥순환장애(간혈성파행증)의 치료  2) 어지러움, 혈과성 및 퇴행성이명  3) 이명, 두통, 기억력감퇴, 집중력장애, 우울감, 어지러움등의 치매성증상을 수반      하는 기질성 뇌기능장애의 치료",NULL,180,19
세트린정,한국휴텍스제약,"1. 계절성 및 다년성 알레르기성 비염, 알레르기성 결막염, 만성 특발성 두드러기, 피부 소양증2. 하이드로코티손 외용제와 병용에 의한 습진, 피부염",NULL,181,24
레큐틴정,한국휴텍스제약,"1. 주효능 효과1) 식도역류 및 열공헤르니아, 위·십이지장염, 위·십이지장궤양에 있어서의 소화기능이상 (복통, 소화불량,구역, 구토)2) 과민성대장증후군 및 경련성 결장3) 소아 질환 : 습관성 구토, 비감염성 장관통과장애 (변비, 설사), 동요자극, 수면장애",NULL,182,15
지펙트세립,한풍제약,"기침 또는 화농성 기침",NULL,183,2
진코라이프정120mg,이니스트바이오제약,"1. 주효능.효과  이명, 두통, 기억력 감퇴, 집중력장애, 우울감, 어지러움 등의 치매성 증상을 수반하는 기질성 뇌기능장애의 치료",NULL,184,17
그린쿨환,한풍제약,"구토, 위무력, 위하수, 위장카타르, 소화불량",NULL,185,1
한풍진피엑스산,한풍제약,"건위, 강장, 거담",NULL,186,2
청쿨과립,한풍제약,"소화불량, 정장, 위통, 식체(위체), 위하수, 변비, 위장허약",NULL,187,1
한풍청피엑스산,한풍제약,"건위, 발한",NULL,188,2
한풍택사엑스산,한풍제약,이뇨,NULL,189,2
한풍형개엑스산,한풍제약,"발안, 해열, 소염, 지혈",NULL,190,2
한풍인진호엑스산,한풍제약,"해열, 이담, 항균",NULL,191,2
한풍갈근엑스산,한풍제약,"해열, 진경",NULL,192,2
한풍감국엑스산,한풍제약,"소염, 이뇨",NULL,193,2
한풍감초엑스산,한풍제약,"해복, 거담, 진경",NULL,194,2
한풍강활엑스산,한풍제약,"발한, 해열, 진통",NULL,195,2
한풍계지엑스산,한풍제약,"발한, 진통",NULL,196,2
한풍괄루인엑스산,한풍제약,"소염, 거담, 해열, 진해",NULL,197,2
한풍곽향엑스산,한풍제약,"진토, 지사, 건위",NULL,198,2
한풍길경엑스산,한풍제약,"진해, 거담, 배농",NULL,199,2
한풍대추엑스산,한풍제약,"자양강장, 진경",NULL,200,2
제담원시럽,일동제약,"기침 천식 가래",NULL,201,1
라니원정,일동제약,"위통, 속쓰림, 소화불량, 구역",NULL,202,7
백일후애액5%,동광제약,"[허가사항변경(2015년 재평가), 의약품안전평가과-943, 2016.02.23.](겔제)(액제) · 남성형 탈모증(안드로젠탈모증) 및 여성형 탈모증(안드로젠탈모증)의 치료(2 %, 3 %에 한함)· 남성형 탈모증(안드로젠탈모증)의 치료(5 %에 한함)",NULL,203,0
케벤다졸정400mg,케이엠에스제약,"회충, 요충, 십이지장충, 편충, 아메리카 구충, 분선충의 감염 및 이들 혼합감염의 치료",NULL,204,0
실리세프연질캡슐,일동제약,"(캡슐제) 다음 질환의 보조 치료 : 독성 간질환 , 만성 간염, 간경변",NULL,205,9
아로나민아이정,일동제약,"○ 다음경우의 비타민 A, B1, B2, B6, C, E 의 보급  - 육체피로  - 임신 ㆍ 수유기  - 병중 ㆍ 병후(병을 앓는 동안이나 회복 후)의 체력저하시  - 노년기  - 이 약에 함유된 비타민 등의 효능 ㆍ 효과는 다음과 같다.  * 비타민A: ㆍ 눈의 건조감의 완화 ㆍ 야맹증(밤에 잘 못보는 증상)  * 비타민E: ㆍ 말초혈행장애 및 갱년기시 다음 증상의 완화 : 어깨ㆍ목결림, 수족저림ㆍ수족냉증(손발이 차가움)  * 비타민B1: ㆍ 다음 증상의 완화 : 신경통, 근육통, 관절통(요통, 어깨결림 등)               ㆍ 각기  ㆍ 눈의피로○ 아연의 보급",NULL,206,16
마진가정,한풍제약,"체질 허약으로 피로하기 쉽고 혈색이 좋지 않으며 복통, 두근거림, 손발이 화끈거리거나 냉하고 빈뇨 또는 다뇨 등을 수반하는 증상 : 소아허약체질, 피로권태, 신경질, 만성위장염, 소아야뇨증, 야제증(어린이가 밤에 울고 보채는 증상)",NULL,207,4
마부신탕과립,한풍제약,"오한, 미열, 전신권태, 저혈압성 두통, 어지러움, 팔다리에 통증, 냉감이 있는 다음 증상 : 감기, 기침, 기관지염",NULL,208,1
한풍월비탕엑스과립,한풍제약,"허리 부위 부종, 기침",NULL,209,1
한풍용담사간탕엑스과립,한풍제약,"비교적 체력이 있고, 하복부 근육이 긴장하는 경향이 있는 사람의 다음 증상 : 배뇨통, 잔뇨감, 혼탁뇨, 대하",NULL,210,3
프린제스과립,한풍제약,"피부가 건조하고 안색이 좋지 않은 체질로 위장장애가 없는 사람의 다음 증상 : 산후 또는 유산 후의 피로회복, 월경불순, 냉증, 동창, 기미",NULL,211,2
가네실린액,광동제약,"다음 질환의 보조 치료 : 독성 간질환, 간세포 보호, 만성 간염, 간경변",NULL,212,1
써리스정,이니스트바이오제약,"1. 주효능 효과 1) 말초동맥순환장애(간헐성파행증)의 치료2) 어지러움, 혈관성 및 퇴행성 이명3) 이명, 두통, 기억력감퇴, 집중력장애, 우울감, 어지러움 등의 치매성 증상을 수반하는 기질성 뇌기능 장애의 치료",NULL,213,1
잇치액,동화약품,"치은염, 치조농루로 인한 여러 증상(구취, 잇몸의 부종, 발적, 잇몸의 고름, 출혈)의 완화",NULL,214,4
건치환,한풍제약,"위열(胃熱)에 의한 치통",NULL,215,58
시스탄점안액,한국알콘,"눈의 건조로 인한 자극감과 작열감의 일시적 완화",NULL,216,5
이클린탁스페이스트,태극제약,"치은염, 치조농루에 의한 여러 증상(잇몸의 발적ㆍ부기ㆍ출혈ㆍ고름 등)의 완화",NULL,217,10
파낙스진생연질캡슐,한국파마,"1. 다음 경우 비타민 및 무기질 보급 : 허약체질, 식욕부진, 영양불량, 소모성질환, 육체피로, 임신, 수유기, 발육기 및 노년기2. 병중, 병후의 체력저하시자양강장, 피로회복",NULL,218,1
